code_pof;code_nat_acc;category_nat_acc
29041;21001;produtos farmaceuticos
29042;21001;produtos farmaceuticos
29043;21001;produtos farmaceuticos
29044;21001;produtos farmaceuticos
29045;21001;produtos farmaceuticos
29046;21001;produtos farmaceuticos
29047;21001;produtos farmaceuticos
29048;21001;produtos farmaceuticos
29049;21001;produtos farmaceuticos
29050;21001;produtos farmaceuticos
29051;21001;produtos farmaceuticos
29052;21001;produtos farmaceuticos
29053;21001;produtos farmaceuticos
29054;21001;produtos farmaceuticos
29055;21001;produtos farmaceuticos
29056;21001;produtos farmaceuticos
29057;21001;produtos farmaceuticos
29058;21001;produtos farmaceuticos
29059;21001;produtos farmaceuticos
29060;21001;produtos farmaceuticos
29061;21001;produtos farmaceuticos
29062;21001;produtos farmaceuticos
29063;21001;produtos farmaceuticos
29064;21001;produtos farmaceuticos
29065;21001;produtos farmaceuticos
29066;21001;produtos farmaceuticos
29067;21001;produtos farmaceuticos
29068;21001;produtos farmaceuticos
29069;21001;produtos farmaceuticos
29070;21001;produtos farmaceuticos
29071;21001;produtos farmaceuticos
29072;21001;produtos farmaceuticos
29073;21001;produtos farmaceuticos
29074;21001;produtos farmaceuticos
29075;21001;produtos farmaceuticos
29076;21001;produtos farmaceuticos
29077;21001;produtos farmaceuticos
29078;21001;produtos farmaceuticos
29079;21001;produtos farmaceuticos
29080;21001;produtos farmaceuticos
29081;21001;produtos farmaceuticos
29082;21001;produtos farmaceuticos
29083;21001;produtos farmaceuticos
29084;21001;produtos farmaceuticos
29085;21001;produtos farmaceuticos
29086;21001;produtos farmaceuticos
29088;21001;produtos farmaceuticos
29089;21001;produtos farmaceuticos
29999;21001;produtos farmaceuticos
69061;21001;produtos farmaceuticos
69062;21001;produtos farmaceuticos
33003;22001;artigos de borracha
33011;22001;artigos de borracha
33011;22001;artigos de borracha
33011;22001;artigos de borracha
33011;22001;artigos de borracha
39012;22001;artigos de borracha
39037;22001;artigos de borracha
39147;22001;artigos de borracha
39148;22001;artigos de borracha
39161;22001;artigos de borracha
86040;22001;artigos de borracha
86040;22001;artigos de borracha
86089;22001;artigos de borracha
86089;22001;artigos de borracha
86089;22001;artigos de borracha
86089;22001;artigos de borracha
86089;22001;artigos de borracha
8048;22002;plastico
11011;22002;plastico
11025;22002;plastico
11046;22002;plastico
11084;22002;plastico
11104;22002;plastico
16014;22002;plastico
16031;22002;plastico
16032;22002;plastico
18023;22002;plastico
30027;22002;plastico
30028;22002;plastico
32037;22002;plastico
32046;22002;plastico
32061;22002;plastico
32062;22002;plastico
32063;22002;plastico
32076;22002;plastico
32082;22002;plastico
32083;22002;plastico
37014;22002;plastico
38044;22002;plastico
38045;22002;plastico
39013;22002;plastico
39014;22002;plastico
39015;22002;plastico
39039;22002;plastico
39040;22002;plastico
39044;22002;plastico
39061;22002;plastico
39064;22002;plastico
39067;22002;plastico
39068;22002;plastico
39070;22002;plastico
39071;22002;plastico
39073;22002;plastico
39074;22002;plastico
39077;22002;plastico
39083;22002;plastico
39084;22002;plastico
39085;22002;plastico
39086;22002;plastico
39089;22002;plastico
39090;22002;plastico
39096;22002;plastico
39098;22002;plastico
39102;22002;plastico
39106;22002;plastico
39109;22002;plastico
39113;22002;plastico
39114;22002;plastico
39115;22002;plastico
39116;22002;plastico
39117;22002;plastico
39123;22002;plastico
39124;22002;plastico
39126;22002;plastico
39131;22002;plastico
39133;22002;plastico
39134;22002;plastico
39135;22002;plastico
39136;22002;plastico
39144;22002;plastico
39145;22002;plastico
39150;22002;plastico
39151;22002;plastico
39152;22002;plastico
39156;22002;plastico
39157;22002;plastico
39158;22002;plastico
39159;22002;plastico
39182;22002;plastico
39183;22002;plastico
39202;22002;plastico
39204;22002;plastico
39205;22002;plastico
39206;22002;plastico
39207;22002;plastico
39209;22002;plastico
39210;22002;plastico
39211;22002;plastico
39212;22002;plastico
39213;22002;plastico
39214;22002;plastico
39215;22002;plastico
39216;22002;plastico
39217;22002;plastico
39218;22002;plastico
39233;22002;plastico
43057;22002;plastico
86011;22002;plastico
86013;22002;plastico
86052;22002;plastico
86062;22002;plastico
86072;22002;plastico
86074;22002;plastico
86099;22002;plastico
86101;22002;plastico
86103;22002;plastico
86104;22002;plastico
90006;22002;plastico
8030;23002;artefatos de cimento
11004;23002;artefatos de cimento
11004;23002;artefatos de cimento
11004;23002;artefatos de cimento
11043;23002;artefatos de cimento
11043;23002;artefatos de cimento
11043;23002;artefatos de cimento
11043;23002;artefatos de cimento
11043;23002;artefatos de cimento
11063;23002;artefatos de cimento
11071;23002;artefatos de cimento
11073;23002;artefatos de cimento
11097;23002;artefatos de cimento
11010;23003;vidros e outros produtos nao metalicos
11017;23003;vidros e outros produtos nao metalicos
11066;23003;vidros e outros produtos nao metalicos
11070;23003;vidros e outros produtos nao metalicos
18010;23003;vidros e outros produtos nao metalicos
18015;23003;vidros e outros produtos nao metalicos
18017;23003;vidros e outros produtos nao metalicos
18018;23003;vidros e outros produtos nao metalicos
18019;23003;vidros e outros produtos nao metalicos
18020;23003;vidros e outros produtos nao metalicos
18022;23003;vidros e outros produtos nao metalicos
18031;23003;vidros e outros produtos nao metalicos
30026;23003;vidros e outros produtos nao metalicos
32059;23003;vidros e outros produtos nao metalicos
33047;23003;vidros e outros produtos nao metalicos
39002;23003;vidros e outros produtos nao metalicos
39003;23003;vidros e outros produtos nao metalicos
39004;23003;vidros e outros produtos nao metalicos
39007;23003;vidros e outros produtos nao metalicos
39008;23003;vidros e outros produtos nao metalicos
39023;23003;vidros e outros produtos nao metalicos
39024;23003;vidros e outros produtos nao metalicos
39056;23003;vidros e outros produtos nao metalicos
39057;23003;vidros e outros produtos nao metalicos
39072;23003;vidros e outros produtos nao metalicos
39081;23003;vidros e outros produtos nao metalicos
39088;23003;vidros e outros produtos nao metalicos
39104;23003;vidros e outros produtos nao metalicos
39105;23003;vidros e outros produtos nao metalicos
39110;23003;vidros e outros produtos nao metalicos
39112;23003;vidros e outros produtos nao metalicos
39125;23003;vidros e outros produtos nao metalicos
39130;23003;vidros e outros produtos nao metalicos
39165;23003;vidros e outros produtos nao metalicos
39166;23003;vidros e outros produtos nao metalicos
39167;23003;vidros e outros produtos nao metalicos
39168;23003;vidros e outros produtos nao metalicos
39169;23003;vidros e outros produtos nao metalicos
39172;23003;vidros e outros produtos nao metalicos
39184;23003;vidros e outros produtos nao metalicos
39185;23003;vidros e outros produtos nao metalicos
39189;23003;vidros e outros produtos nao metalicos
39190;23003;vidros e outros produtos nao metalicos
39198;23003;vidros e outros produtos nao metalicos
39200;23003;vidros e outros produtos nao metalicos
39223;23003;vidros e outros produtos nao metalicos
39228;23003;vidros e outros produtos nao metalicos
8054;25001;produtos de metal
8055;25001;produtos de metal
11013;25001;produtos de metal
11028;25001;produtos de metal
11038;25001;produtos de metal
11047;25001;produtos de metal
11050;25001;produtos de metal
11062;25001;produtos de metal
11099;25001;produtos de metal
11101;25001;produtos de metal
16004;25001;produtos de metal
16006;25001;produtos de metal
16010;25001;produtos de metal
16011;25001;produtos de metal
16015;25001;produtos de metal
16016;25001;produtos de metal
16027;25001;produtos de metal
18013;25001;produtos de metal
18014;25001;produtos de metal
30015;25001;produtos de metal
30031;25001;produtos de metal
30033;25001;produtos de metal
32006;25001;produtos de metal
32030;25001;produtos de metal
32031;25001;produtos de metal
32075;25001;produtos de metal
32077;25001;produtos de metal
33065;25001;produtos de metal
39001;25001;produtos de metal
39005;25001;produtos de metal
39006;25001;produtos de metal
39016;25001;produtos de metal
39022;25001;produtos de metal
39025;25001;produtos de metal
39026;25001;produtos de metal
39030;25001;produtos de metal
39033;25001;produtos de metal
39041;25001;produtos de metal
39042;25001;produtos de metal
39043;25001;produtos de metal
39045;25001;produtos de metal
39046;25001;produtos de metal
39047;25001;produtos de metal
39048;25001;produtos de metal
39050;25001;produtos de metal
39052;25001;produtos de metal
39053;25001;produtos de metal
39054;25001;produtos de metal
39055;25001;produtos de metal
39058;25001;produtos de metal
39059;25001;produtos de metal
39060;25001;produtos de metal
39062;25001;produtos de metal
39063;25001;produtos de metal
39066;25001;produtos de metal
39069;25001;produtos de metal
39075;25001;produtos de metal
39076;25001;produtos de metal
39078;25001;produtos de metal
39079;25001;produtos de metal
39080;25001;produtos de metal
39082;25001;produtos de metal
39087;25001;produtos de metal
39095;25001;produtos de metal
39099;25001;produtos de metal
39100;25001;produtos de metal
39103;25001;produtos de metal
39111;25001;produtos de metal
39127;25001;produtos de metal
39137;25001;produtos de metal
39138;25001;produtos de metal
39139;25001;produtos de metal
39140;25001;produtos de metal
39141;25001;produtos de metal
39142;25001;produtos de metal
39149;25001;produtos de metal
39153;25001;produtos de metal
39154;25001;produtos de metal
39155;25001;produtos de metal
39160;25001;produtos de metal
39163;25001;produtos de metal
39171;25001;produtos de metal
39179;25001;produtos de metal
39186;25001;produtos de metal
39187;25001;produtos de metal
39188;25001;produtos de metal
39191;25001;produtos de metal
39193;25001;produtos de metal
39194;25001;produtos de metal
39195;25001;produtos de metal
39196;25001;produtos de metal
39197;25001;produtos de metal
39199;25001;produtos de metal
39201;25001;produtos de metal
39203;25001;produtos de metal
39219;25001;produtos de metal
39220;25001;produtos de metal
39221;25001;produtos de metal
39222;25001;produtos de metal
39224;25001;produtos de metal
43011;25001;produtos de metal
43012;25001;produtos de metal
43048;25001;produtos de metal
45014;25001;produtos de metal
86002;25001;produtos de metal
86030;25001;produtos de metal
86050;25001;produtos de metal
14019;26002;maquinas p/ escritorio
14020;26002;maquinas p/ escritorio
15007;26002;maquinas p/ escritorio
15007;26002;maquinas p/ escritorio
15008;26002;maquinas p/ escritorio
15008;26002;maquinas p/ escritorio
15009;26002;maquinas p/ escritorio
15010;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15011;26002;maquinas p/ escritorio
15033;26002;maquinas p/ escritorio
15113;26002;maquinas p/ escritorio
15115;26002;maquinas p/ escritorio
28021;26002;maquinas p/ escritorio
28022;26002;maquinas p/ escritorio
28022;26002;maquinas p/ escritorio
28023;26002;maquinas p/ escritorio
28061;26002;maquinas p/ escritorio
28077;26002;maquinas p/ escritorio
43002;26002;maquinas p/ escritorio
43002;26002;maquinas p/ escritorio
43002;26002;maquinas p/ escritorio
43002;26002;maquinas p/ escritorio
43003;26002;maquinas p/ escritorio
43003;26002;maquinas p/ escritorio
43003;26002;maquinas p/ escritorio
43003;26002;maquinas p/ escritorio
43053;26002;maquinas p/ escritorio
15040;26003;material eletronica e comuni
15041;26003;material eletronica e comuni
15055;26003;material eletronica e comuni
15062;26003;material eletronica e comuni
15065;26003;material eletronica e comuni
15067;26003;material eletronica e comuni
15095;26003;material eletronica e comuni
15096;26003;material eletronica e comuni
15097;26003;material eletronica e comuni
15100;26003;material eletronica e comuni
15107;26003;material eletronica e comuni
15107;26003;material eletronica e comuni
15119;26003;material eletronica e comuni
28069;26003;material eletronica e comuni
33017;26003;material eletronica e comuni
33017;26003;material eletronica e comuni
33017;26003;material eletronica e comuni
33017;26003;material eletronica e comuni
33017;26003;material eletronica e comuni
33017;26003;material eletronica e comuni
33017;26003;material eletronica e comuni
33024;26003;material eletronica e comuni
33026;26003;material eletronica e comuni
43045;26003;material eletronica e comuni
43045;26003;material eletronica e comuni
43046;26003;material eletronica e comuni
43046;26003;material eletronica e comuni
43047;26003;material eletronica e comuni
43047;26003;material eletronica e comuni
44004;26003;material eletronica e comuni
44006;26003;material eletronica e comuni
44006;26003;material eletronica e comuni
44006;26003;material eletronica e comuni
44009;26003;material eletronica e comuni
15101;26004;eq medidas
15102;26004;eq medidas
16012;26004;eq medidas
16012;26004;eq medidas
16012;26004;eq medidas
16028;26004;eq medidas
16028;26004;eq medidas
28023;26004;eq medidas
28031;26004;eq medidas
28034;26004;eq medidas
28037;26004;eq medidas
28038;26004;eq medidas
39020;26004;eq medidas
39031;26004;eq medidas
39208;26004;eq medidas
42031;26004;eq medidas
42031;26004;eq medidas
42031;26004;eq medidas
42031;26004;eq medidas
42053;26004;eq medidas
42053;26004;eq medidas
43004;26004;eq medidas
43004;26004;eq medidas
43004;26004;eq medidas
43005;26004;eq medidas
43044;26004;eq medidas
43044;26004;eq medidas
43044;26004;eq medidas
43044;26004;eq medidas
43044;26004;eq medidas
46002;26004;eq medidas
46003;26004;eq medidas
46007;26004;eq medidas
11012;27001;maquinas e aparelhos eletricos
11012;27001;maquinas e aparelhos eletricos
11034;27001;maquinas e aparelhos eletricos
11064;27001;maquinas e aparelhos eletricos
15064;27001;maquinas e aparelhos eletricos
15075;27001;maquinas e aparelhos eletricos
15075;27001;maquinas e aparelhos eletricos
15094;27001;maquinas e aparelhos eletricos
18006;27001;maquinas e aparelhos eletricos
18006;27001;maquinas e aparelhos eletricos
18006;27001;maquinas e aparelhos eletricos
18006;27001;maquinas e aparelhos eletricos
18006;27001;maquinas e aparelhos eletricos
33014;27001;maquinas e aparelhos eletricos
33014;27001;maquinas e aparelhos eletricos
33014;27001;maquinas e aparelhos eletricos
33027;27001;maquinas e aparelhos eletricos
33035;27001;maquinas e aparelhos eletricos
39017;27001;maquinas e aparelhos eletricos
39017;27001;maquinas e aparelhos eletricos
39017;27001;maquinas e aparelhos eletricos
39017;27001;maquinas e aparelhos eletricos
39017;27001;maquinas e aparelhos eletricos
39017;27001;maquinas e aparelhos eletricos
39017;27001;maquinas e aparelhos eletricos
39018;27001;maquinas e aparelhos eletricos
39019;27001;maquinas e aparelhos eletricos
39019;27001;maquinas e aparelhos eletricos
39019;27001;maquinas e aparelhos eletricos
39019;27001;maquinas e aparelhos eletricos
39021;27001;maquinas e aparelhos eletricos
39035;27001;maquinas e aparelhos eletricos
39093;27001;maquinas e aparelhos eletricos
39132;27001;maquinas e aparelhos eletricos
39132;27001;maquinas e aparelhos eletricos
44006;27001;maquinas e aparelhos eletricos
44006;27001;maquinas e aparelhos eletricos
44006;27001;maquinas e aparelhos eletricos
44006;27001;maquinas e aparelhos eletricos
44006;27001;maquinas e aparelhos eletricos
44006;27001;maquinas e aparelhos eletricos
86054;27001;maquinas e aparelhos eletricos
14001;27002;eletrodomesticos
14002;27002;eletrodomesticos
14003;27002;eletrodomesticos
14004;27002;eletrodomesticos
14005;27002;eletrodomesticos
14006;27002;eletrodomesticos
14007;27002;eletrodomesticos
14008;27002;eletrodomesticos
14009;27002;eletrodomesticos
14010;27002;eletrodomesticos
14011;27002;eletrodomesticos
14012;27002;eletrodomesticos
14013;27002;eletrodomesticos
14014;27002;eletrodomesticos
14015;27002;eletrodomesticos
14016;27002;eletrodomesticos
14017;27002;eletrodomesticos
14018;27002;eletrodomesticos
14021;27002;eletrodomesticos
14022;27002;eletrodomesticos
15001;27002;eletrodomesticos
15002;27002;eletrodomesticos
15003;27002;eletrodomesticos
15004;27002;eletrodomesticos
15005;27002;eletrodomesticos
15006;27002;eletrodomesticos
15012;27002;eletrodomesticos
15013;27002;eletrodomesticos
15014;27002;eletrodomesticos
15015;27002;eletrodomesticos
15016;27002;eletrodomesticos
15017;27002;eletrodomesticos
15018;27002;eletrodomesticos
15019;27002;eletrodomesticos
15020;27002;eletrodomesticos
15021;27002;eletrodomesticos
15022;27002;eletrodomesticos
15023;27002;eletrodomesticos
15024;27002;eletrodomesticos
15025;27002;eletrodomesticos
15026;27002;eletrodomesticos
15027;27002;eletrodomesticos
15028;27002;eletrodomesticos
15029;27002;eletrodomesticos
15030;27002;eletrodomesticos
15031;27002;eletrodomesticos
15032;27002;eletrodomesticos
15034;27002;eletrodomesticos
15035;27002;eletrodomesticos
15036;27002;eletrodomesticos
15037;27002;eletrodomesticos
15038;27002;eletrodomesticos
15039;27002;eletrodomesticos
15042;27002;eletrodomesticos
15043;27002;eletrodomesticos
15044;27002;eletrodomesticos
15045;27002;eletrodomesticos
15046;27002;eletrodomesticos
15047;27002;eletrodomesticos
15048;27002;eletrodomesticos
15049;27002;eletrodomesticos
15050;27002;eletrodomesticos
15051;27002;eletrodomesticos
15052;27002;eletrodomesticos
15053;27002;eletrodomesticos
15054;27002;eletrodomesticos
15056;27002;eletrodomesticos
15057;27002;eletrodomesticos
15058;27002;eletrodomesticos
15059;27002;eletrodomesticos
15060;27002;eletrodomesticos
15061;27002;eletrodomesticos
15063;27002;eletrodomesticos
15066;27002;eletrodomesticos
15069;27002;eletrodomesticos
15070;27002;eletrodomesticos
15071;27002;eletrodomesticos
15072;27002;eletrodomesticos
15073;27002;eletrodomesticos
15074;27002;eletrodomesticos
15076;27002;eletrodomesticos
15080;27002;eletrodomesticos
15081;27002;eletrodomesticos
15082;27002;eletrodomesticos
15083;27002;eletrodomesticos
15084;27002;eletrodomesticos
15085;27002;eletrodomesticos
15087;27002;eletrodomesticos
15088;27002;eletrodomesticos
15089;27002;eletrodomesticos
15090;27002;eletrodomesticos
15091;27002;eletrodomesticos
15092;27002;eletrodomesticos
15103;27002;eletrodomesticos
15104;27002;eletrodomesticos
15105;27002;eletrodomesticos
15106;27002;eletrodomesticos
15108;27002;eletrodomesticos
15109;27002;eletrodomesticos
15110;27002;eletrodomesticos
15111;27002;eletrodomesticos
15112;27002;eletrodomesticos
15114;27002;eletrodomesticos
15116;27002;eletrodomesticos
15117;27002;eletrodomesticos
15118;27002;eletrodomesticos
15120;27002;eletrodomesticos
15121;27002;eletrodomesticos
15122;27002;eletrodomesticos
15123;27002;eletrodomesticos
15124;27002;eletrodomesticos
15999;27002;eletrodomesticos
16001;27002;eletrodomesticos
16002;27002;eletrodomesticos
16003;27002;eletrodomesticos
16018;27002;eletrodomesticos
16019;27002;eletrodomesticos
16020;27002;eletrodomesticos
16022;27002;eletrodomesticos
16023;27002;eletrodomesticos
16024;27002;eletrodomesticos
16025;27002;eletrodomesticos
16029;27002;eletrodomesticos
39029;27002;eletrodomesticos
39032;27002;eletrodomesticos
39192;27002;eletrodomesticos
39226;27002;eletrodomesticos
39227;27002;eletrodomesticos
39229;27002;eletrodomesticos
86077;27002;eletrodomesticos
15068;28003;outras maquinas e equipamentos
15077;28003;outras maquinas e equipamentos
15078;28003;outras maquinas e equipamentos
15079;28003;outras maquinas e equipamentos
15086;28003;outras maquinas e equipamentos
15086;28003;outras maquinas e equipamentos
15086;28003;outras maquinas e equipamentos
15086;28003;outras maquinas e equipamentos
15086;28003;outras maquinas e equipamentos
15086;28003;outras maquinas e equipamentos
15086;28003;outras maquinas e equipamentos
15086;28003;outras maquinas e equipamentos
15087;28003;outras maquinas e equipamentos
15099;28003;outras maquinas e equipamentos
16007;28003;outras maquinas e equipamentos
16008;28003;outras maquinas e equipamentos
16008;28003;outras maquinas e equipamentos
16017;28003;outras maquinas e equipamentos
16017;28003;outras maquinas e equipamentos
16017;28003;outras maquinas e equipamentos
16017;28003;outras maquinas e equipamentos
16017;28003;outras maquinas e equipamentos
16017;28003;outras maquinas e equipamentos
16017;28003;outras maquinas e equipamentos
16021;28003;outras maquinas e equipamentos
33015;28003;outras maquinas e equipamentos
33016;28003;outras maquinas e equipamentos
37001;28003;outras maquinas e equipamentos
39030;28003;outras maquinas e equipamentos
39030;28003;outras maquinas e equipamentos
39118;28003;outras maquinas e equipamentos
39129;28003;outras maquinas e equipamentos
39129;28003;outras maquinas e equipamentos
39129;28003;outras maquinas e equipamentos
14030;29911;automoveis e caminhonetes
33015;29911;automoveis e caminhonetes
33015;29911;automoveis e caminhonetes
51001;29911;automoveis e caminhonetes
51002;29911;automoveis e caminhonetes
51003;29911;automoveis e caminhonetes
51004;29911;automoveis e caminhonetes
51019;29911;automoveis e caminhonetes
51016;29912;caminhao
51020;29912;caminhao
14031;30001;aeronaves, embarcacoes e outros
14032;30001;aeronaves, embarcacoes e outros
33001;30001;aeronaves, embarcacoes e outros
33002;30001;aeronaves, embarcacoes e outros
33003;30001;aeronaves, embarcacoes e outros
33003;30001;aeronaves, embarcacoes e outros
33003;30001;aeronaves, embarcacoes e outros
33003;30001;aeronaves, embarcacoes e outros
33003;30001;aeronaves, embarcacoes e outros
33003;30001;aeronaves, embarcacoes e outros
33003;30001;aeronaves, embarcacoes e outros
33003;30001;aeronaves, embarcacoes e outros
33003;30001;aeronaves, embarcacoes e outros
33003;30001;aeronaves, embarcacoes e outros
33015;30001;aeronaves, embarcacoes e outros
51005;30001;aeronaves, embarcacoes e outros
51006;30001;aeronaves, embarcacoes e outros
51007;30001;aeronaves, embarcacoes e outros
51008;30001;aeronaves, embarcacoes e outros
51009;30001;aeronaves, embarcacoes e outros
51015;30001;aeronaves, embarcacoes e outros
51010;30001;aeronaves, embarcacoes e outros
51013;30001;aeronaves, embarcacoes e outros
51014;30001;aeronaves, embarcacoes e outros
51017;30001;aeronaves, embarcacoes e outros
51021;30001;aeronaves, embarcacoes e outros
51022;30001;aeronaves, embarcacoes e outros
51023;30001;aeronaves, embarcacoes e outros
51024;30001;aeronaves, embarcacoes e outros
51025;30001;aeronaves, embarcacoes e outros
9001;31801;moveis
14023;31801;moveis
14024;31801;moveis
14025;31801;moveis
14026;31801;moveis
14027;31801;moveis
14028;31801;moveis
14029;31801;moveis
17001;31801;moveis
17002;31801;moveis
17003;31801;moveis
17004;31801;moveis
17005;31801;moveis
17006;31801;moveis
17007;31801;moveis
17008;31801;moveis
17009;31801;moveis
17010;31801;moveis
17011;31801;moveis
17012;31801;moveis
17013;31801;moveis
17014;31801;moveis
17015;31801;moveis
17016;31801;moveis
17017;31801;moveis
17018;31801;moveis
17019;31801;moveis
17020;31801;moveis
17021;31801;moveis
17022;31801;moveis
17023;31801;moveis
17024;31801;moveis
17025;31801;moveis
17026;31801;moveis
17027;31801;moveis
17028;31801;moveis
17029;31801;moveis
17030;31801;moveis
17031;31801;moveis
17032;31801;moveis
17033;31801;moveis
17034;31801;moveis
17035;31801;moveis
17036;31801;moveis
17037;31801;moveis
17038;31801;moveis
17039;31801;moveis
17040;31801;moveis
17041;31801;moveis
17042;31801;moveis
17043;31801;moveis
17044;31801;moveis
17045;31801;moveis
17046;31801;moveis
17047;31801;moveis
17048;31801;moveis
17049;31801;moveis
17050;31801;moveis
17051;31801;moveis
17052;31801;moveis
17053;31801;moveis
17054;31801;moveis
17055;31801;moveis
17056;31801;moveis
17057;31801;moveis
17058;31801;moveis
17059;31801;moveis
17060;31801;moveis
17061;31801;moveis
17062;31801;moveis
17063;31801;moveis
17064;31801;moveis
17065;31801;moveis
17066;31801;moveis
17067;31801;moveis
17068;31801;moveis
17069;31801;moveis
17070;31801;moveis
17071;31801;moveis
17072;31801;moveis
17073;31801;moveis
17074;31801;moveis
17075;31801;moveis
17076;31801;moveis
17077;31801;moveis
17078;31801;moveis
17079;31801;moveis
17080;31801;moveis
17081;31801;moveis
17082;31801;moveis
17083;31801;moveis
17084;31801;moveis
17086;31801;moveis
17087;31801;moveis
17088;31801;moveis
17089;31801;moveis
17090;31801;moveis
17091;31801;moveis
17092;31801;moveis
17093;31801;moveis
17094;31801;moveis
17095;31801;moveis
17096;31801;moveis
17097;31801;moveis
17098;31801;moveis
17099;31801;moveis
17100;31801;moveis
17101;31801;moveis
17102;31801;moveis
17103;31801;moveis
17104;31801;moveis
17105;31801;moveis
17106;31801;moveis
17107;31801;moveis
17108;31801;moveis
17109;31801;moveis
17110;31801;moveis
17111;31801;moveis
17113;31801;moveis
17999;31801;moveis
18030;31801;moveis
33032;31801;moveis
8060;31802;produtos de industrias diversas
8061;31802;produtos de industrias diversas
8062;31802;produtos de industrias diversas
8068;31802;produtos de industrias diversas
8999;31802;produtos de industrias diversas
11015;31802;produtos de industrias diversas
11026;31802;produtos de industrias diversas
11027;31802;produtos de industrias diversas
11030;31802;produtos de industrias diversas
11031;31802;produtos de industrias diversas
11032;31802;produtos de industrias diversas
11033;31802;produtos de industrias diversas
11035;31802;produtos de industrias diversas
11037;31802;produtos de industrias diversas
11039;31802;produtos de industrias diversas
11040;31802;produtos de industrias diversas
11041;31802;produtos de industrias diversas
11042;31802;produtos de industrias diversas
11044;31802;produtos de industrias diversas
11053;31802;produtos de industrias diversas
11055;31802;produtos de industrias diversas
11056;31802;produtos de industrias diversas
11057;31802;produtos de industrias diversas
11058;31802;produtos de industrias diversas
11060;31802;produtos de industrias diversas
11067;31802;produtos de industrias diversas
11072;31802;produtos de industrias diversas
11077;31802;produtos de industrias diversas
11082;31802;produtos de industrias diversas
11083;31802;produtos de industrias diversas
11085;31802;produtos de industrias diversas
11086;31802;produtos de industrias diversas
11089;31802;produtos de industrias diversas
11098;31802;produtos de industrias diversas
11100;31802;produtos de industrias diversas
11102;31802;produtos de industrias diversas
11999;31802;produtos de industrias diversas
13006;31802;produtos de industrias diversas
13007;31802;produtos de industrias diversas
13999;31802;produtos de industrias diversas
16005;31802;produtos de industrias diversas
16026;31802;produtos de industrias diversas
16030;31802;produtos de industrias diversas
16033;31802;produtos de industrias diversas
16034;31802;produtos de industrias diversas
16035;31802;produtos de industrias diversas
16036;31802;produtos de industrias diversas
16037;31802;produtos de industrias diversas
16038;31802;produtos de industrias diversas
16039;31802;produtos de industrias diversas
16041;31802;produtos de industrias diversas
16999;31802;produtos de industrias diversas
18007;31802;produtos de industrias diversas
18011;31802;produtos de industrias diversas
18012;31802;produtos de industrias diversas
18028;31802;produtos de industrias diversas
18029;31802;produtos de industrias diversas
18032;31802;produtos de industrias diversas
18033;31802;produtos de industrias diversas
18034;31802;produtos de industrias diversas
18037;31802;produtos de industrias diversas
18038;31802;produtos de industrias diversas
18039;31802;produtos de industrias diversas
18040;31802;produtos de industrias diversas
18041;31802;produtos de industrias diversas
18042;31802;produtos de industrias diversas
18045;31802;produtos de industrias diversas
18999;31802;produtos de industrias diversas
21008;31802;produtos de industrias diversas
21009;31802;produtos de industrias diversas
21010;31802;produtos de industrias diversas
21011;31802;produtos de industrias diversas
21012;31802;produtos de industrias diversas
21013;31802;produtos de industrias diversas
30009;31802;produtos de industrias diversas
30010;31802;produtos de industrias diversas
30029;31802;produtos de industrias diversas
30030;31802;produtos de industrias diversas
31028;31802;produtos de industrias diversas
32001;31802;produtos de industrias diversas
32002;31802;produtos de industrias diversas
32003;31802;produtos de industrias diversas
32004;31802;produtos de industrias diversas
32005;31802;produtos de industrias diversas
32007;31802;produtos de industrias diversas
32008;31802;produtos de industrias diversas
32010;31802;produtos de industrias diversas
32023;31802;produtos de industrias diversas
32027;31802;produtos de industrias diversas
32028;31802;produtos de industrias diversas
32029;31802;produtos de industrias diversas
32032;31802;produtos de industrias diversas
32034;31802;produtos de industrias diversas
32035;31802;produtos de industrias diversas
32051;31802;produtos de industrias diversas
32055;31802;produtos de industrias diversas
32058;31802;produtos de industrias diversas
32060;31802;produtos de industrias diversas
32065;31802;produtos de industrias diversas
32066;31802;produtos de industrias diversas
32068;31802;produtos de industrias diversas
32078;31802;produtos de industrias diversas
32081;31802;produtos de industrias diversas
32085;31802;produtos de industrias diversas
32086;31802;produtos de industrias diversas
32999;31802;produtos de industrias diversas
33018;31802;produtos de industrias diversas
33034;31802;produtos de industrias diversas
33039;31802;produtos de industrias diversas
37009;31802;produtos de industrias diversas
37015;31802;produtos de industrias diversas
37018;31802;produtos de industrias diversas
37020;31802;produtos de industrias diversas
37021;31802;produtos de industrias diversas
37022;31802;produtos de industrias diversas
37023;31802;produtos de industrias diversas
38018;31802;produtos de industrias diversas
38021;31802;produtos de industrias diversas
38022;31802;produtos de industrias diversas
38023;31802;produtos de industrias diversas
