idhh	dwt	ils_dispy	ils_origy	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicee	ils_sicer	ils_sicse
403	621,81	339,59	372	-3	0	0	0	12,25	24,5	17,16
404	621,81	2876,17	3032,02	-4	0	0	0	151,85	303,7	0
405	585,48	-3	-2	-1	0	0	0	0	0	0
406	585,48	616,61	-4	620,61	0	0	0	0	0	0
407	585,48	2052,5	2173,51	-4	0	0	0	103,95	207,9	13,06
408	585,48	1893,9	1997	-3	0	0	0	100,1	200,2	0
409	585,48	2890,7	3216,75	-4	0	0	0	60,49	120,98	261,56
410	585,48	476,6	503,95	-2	0	0	0	25,35	50,7	0
411	585,48	-6	-4	-2	0	0	0	0	0	0
412	440,16	4102,04	4531,03	-6	0	97,99	97,99	0	0	325
413	440,16	5064,5	3724,24	1912,86	0	247,6	247,6	0	0	325
414	440,16	2742,34	2080,59	939,36	0	6,61	6,61	0	0	271
415	440,16	1152,98	1329,31	-3	0	0	0	0	0	173,33
416	440,16	1685,09	801,9	923,33	0	0	0	40,15	80,29	0
417	440,16	3685,35	996,62	2819,2	0	0	0	0	0	130,47
418	440,16	1099,66	899,26	317,83	0	0	0	0	0	117,42
419	440,16	1925,5	2032,58	-5	0	0	0	102,08	204,16	0
420	999,98	392,6	409,75	37,16	41,16	0	0	0	0	54,31
421	999,98	1142,67	1207,33	-4	0	0	0	60,67	121,33	0
422	999,98	6324,77	6796,96	-3	0	129,14	129,14	340,05	680,1	0
423	999,98	487,02	171,92	323,85	0	0	0	8,75	17,49	0
424	999,98	2226,68	2348,4	-4	0	0	0	117,72	235,44	0
425	999,98	72,65	77,58	-1	0	0	0	3,93	7,86	0
426	999,98	3202,28	3395,43	-2	0	21,22	21,22	169,92	339,84	0
427	629,63	1438,58	1566,31	76,54	0	0	0	0	0	204,27
428	629,63	2745,99	1988,87	936,78	0	0	0	49,55	99,1	130,11
429	629,63	1701,93	299,25	1417,94	483,16	0	0	15,26	30,53	0
430	629,63	1225,03	1294,08	-4	0	0	0	65,05	130,11	0
431	629,63	1871,56	-4	1875,56	0	0	0	0	0	0
432	629,63	948,69	1071,25	-4	0	0	0	0	0	118,56
433	629,63	1873	-1	1874	0	0	0	0	0	0
434	623,76	533,16	618,63	-4	0	0	0	0	0	81,46
435	623,76	1852,62	380,43	1491,76	1497,76	0	0	19,57	39,14	0
436	623,76	1588,64	1730,5	-3	0	0	0	54,14	108,28	84,72
437	623,76	1414,71	1494,9	-5	0	0	0	75,2	150,39	0
438	623,76	1825,24	1927,54	-3	0	0	0	94,96	189,91	4,34
439	623,76	1879,46	1981,75	-3	0	0	0	99,29	198,58	0
440	623,76	2470,99	2746,33	-3	0	0	0	53,17	106,34	219,17
441	623,76	1799,04	1898,21	-4	0	0	0	95,16	190,32	0
442	623,76	1498,85	1730,05	-5	0	0	0	0	0	226,21
443	925,84	4826	-2	5023,25	0	195,25	195,25	0	0	0
444	925,84	3255,33	3431,09	-4	0	0	0	171,75	343,51	0
445	925,84	2384,05	2510,63	-1	0	0	0	125,58	251,16	0
446	925,84	1081,39	504,95	601,79	0	0	0	25,35	50,69	0
447	925,84	146,99	156,94	-2	0	0	0	7,95	15,89	0
448	925,84	1957,4	2193,94	-3	0	0	0	0	0	233,54
449	925,84	1953,49	2093,81	-2	0	0	0	83,84	167,67	54,48
450	517,58	3288,92	1500	1984,44	0	0	0	0	0	195,52
451	517,58	914,13	964,51	-2	0	0	0	48,38	96,75	0
452	517,58	1885,59	-1	1886,59	0	0	0	0	0	0
453	517,58	3730,18	4006,4	-3	0	72,7	72,7	200,52	401,04	0
454	517,58	653,64	328,32	362,88	366,88	0	0	3,77	7,54	33,78
455	517,58	5560,69	675,87	4997,49	0	78,62	78,62	34,04	68,09	0
456	517,58	2447,45	1593,87	933,57	0	0	0	79,99	159,99	0
457	1622,65	639,07	686,81	-5	0	0	0	29,82	59,64	12,92
458	1622,65	5694,4	6221,88	-3	0	213,19	213,19	311,29	622,59	0
459	1622,65	1514,8	1599,1	-4	0	0	0	80,31	160,61	0
460	1622,65	282,35	327,43	-2	0	0	0	0	0	43,09
461	1622,65	1827,11	935,57	938,57	0	0	0	47,03	94,06	0
462	762,11	10908,48	7358,74	4653,61	0	728,42	728,42	363,65	727,29	11,8
463	762,11	6649,45	2469,39	4652,61	0	150,62	150,62	0	0	321,93
464	762,11	2618,91	2927,64	-4	0	0	0	47,98	95,96	256,75
465	302,34	535,46	593,5	-4	0	0	0	15,01	30,03	39,03
466	302,34	5139,11	5535,17	-4	0	48,33	48,33	235,31	470,61	108,42
467	302,34	3018,19	3192	-4	0	9,86	9,86	159,95	319,9	0
468	302,34	1384,4	1463	-5	0	0	0	73,6	147,2	0
469	302,34	1780	895	930	0	0	0	45	90	0
470	302,34	1869,25	-4	1873,25	0	0	0	0	0	0
471	302,34	922,69	-2	924,69	0	0	0	0	0	0
472	302,34	1421,9	1500,16	-3	0	0	0	75,26	150,52	0
473	488,65	1599,35	1690,42	-6	0	0	0	85,07	170,14	0
474	488,65	384,24	272	126,09	129,09	0	0	13,85	27,7	0
475	488,65	2174,08	2500,08	-1	0	0	0	0	0	325
476	488,65	1892	1995	-3	0	0	0	100	200	0
477	488,65	913	-2	915	0	0	0	0	0	0
478	708,12	790,59	834,41	-2	0	0	0	41,82	83,64	0
479	708,12	922,98	974,98	-3	0	0	0	49	98	0
480	708,12	670,75	724,45	-5	0	0	0	29,15	58,31	19,55
481	708,12	1686,55	813,92	913,58	0	0	0	40,95	81,89	0
482	708,12	1301,4	1497,31	-1	0	0	0	0	0	194,91
483	708,12	955,63	-2	957,63	0	0	0	0	0	0
484	708,12	951,84	1029,33	-3	0	0	0	37,48	74,97	37,01
485	553,13	-3	-2	-1	0	0	0	0	0	0
486	553,13	17121,53	20700,84	-4	0	2415,95	2415,95	834,36	1668,72	325
487	553,13	14223,88	16428,34	-5	0	1203,24	1203,24	671,22	1342,45	325
488	553,13	4391,44	4766,21	-1	0	135,41	135,41	238,36	476,72	0
489	553,13	1038,37	103,99	940,5	0	0	0	5,03	10,06	1,09
490	553,13	10721,74	5758,66	5617,93	0	15,5	15,5	68,08	136,16	571,27
491	540,81	1325	1516,04	-7	0	0	0	9,21	18,42	174,83
492	540,81	2020,07	2301,33	-5	0	0	0	15,05	30,1	261,21
493	540,81	2302,99	1470,87	936,36	0	0	0	55,26	110,51	48,98
494	540,81	2662,38	2807,03	-4	0	0	0	140,65	281,3	0
495	540,81	959,65	-4	963,65	0	0	0	0	0	0
496	540,81	1019,71	94,36	938,4	0	0	0	0	0	13,05
497	540,81	4655,3	5097,95	-4	0	183,46	183,46	255,2	510,4	0
498	540,81	938,4	-2	940,4	0	0	0	0	0	0
499	615,45	1426,71	1502,9	-1	0	0	0	75,2	150,39	0
500	615,45	1134,96	1198,12	-3	0	0	0	60,16	120,31	0
501	615,45	1570,21	1683,92	-5	0	0	0	69,61	139,21	39,1
502	615,45	1900,96	27,42	1877,88	0	0	0	0	0	4,34
503	615,45	2977,62	2152	933,57	0	0	0	107,95	215,9	0
504	615,45	371,82	394,81	-3	0	0	0	19,99	39,98	0
505	615,45	946,42	999,65	-3	0	0	0	50,23	100,47	0
506	615,45	2139,08	2332,84	-2	0	0	0	69,94	139,87	121,83
507	839,15	-12	-8	-4	0	0	0	0	0	0
508	839,15	2657,01	878,51	1861,52	0	0	0	19,9	39,8	63,12
509	839,15	378,85	427,32	-3	0	0	0	6,71	13,41	38,77
510	839,15	1128,18	1189,82	-2	0	0	0	59,64	119,28	0
511	839,15	3256,96	2372,33	1003,5	0	0	0	118,87	237,73	0
512	839,15	1400,54	1478,83	-4	0	0	0	74,29	148,58	0
513	839,15	2738,05	2895,36	-2	0	10,39	10,39	144,92	289,84	0
514	839,15	65,56	81,15	-4	0	0	0	0	0	11,59
515	839,15	1215,56	1401,54	-3	0	0	0	0	0	182,98
516	571,63	4669,89	4799	-4	0	0	0	125,1	250,21	0
517	571,63	8876,45	2532,55	6998	0	524,72	524,72	125,48	250,95	3,9
518	571,63	1798	1896	-3	0	0	0	95	190	0
519	1318,33	2880,93	3036,98	-4	0	0	0	152,05	304,1	0
520	1318,33	1485,45	1635,84	-4	0	0	0	41,91	83,81	104,48
521	1318,33	3299,32	3511,29	-4	0	0	0	155,72	311,44	52,24
522	1318,33	10696,86	4814,39	6823,64	0	700,3	700,3	240,87	481,74	0
523	1318,33	2197,08	2318,4	-5	0	0	0	116,32	232,64	0
524	1318,33	4847,59	5316,2	-2	0	200,65	200,65	265,96	531,92	0
525	1318,33	930,46	-4	934,46	0	0	0	0	0	0
526	412,13	527,63	414,61	167,44	0	0	0	0	0	54,42
527	412,13	346,62	399,86	-1	0	0	0	0	0	52,24
528	412,13	156,94	166,3	-1	0	0	0	8,37	16,73	0
529	412,13	2828	3156	-3	0	0	0	0	0	325
530	412,13	249,54	-6	255,54	0	0	0	0	0	0
531	412,13	34,66	44,18	-3	0	0	0	0	0	6,52
532	412,13	5282,78	5919,44	-4	0	46,45	46,45	0	0	586,21
533	412,13	3211,5	3562,7	-4	0	22,2	22,2	0	0	325
534	607,98	1729,52	1995,2	-5	0	0	0	0	0	260,68
535	607,98	834,31	954,55	-5	0	0	0	6,27	12,53	108,97
536	607,98	937,44	-2	939,44	0	0	0	0	0	0
537	607,98	-5	-3	-2	0	0	0	0	0	0
538	607,98	4283,56	4534,17	-5	0	18,56	18,56	227,06	454,12	0
539	607,98	-8	-5	-3	0	0	0	0	0	0
540	932,63	3244,83	3457,05	-3	0	0	0	150,45	300,9	58,77
541	932,63	2041	2153	-4	0	0	0	108	216	0
542	932,63	4926,17	3146,82	1887,74	0	63,18	63,18	45,21	90,42	0
543	932,63	523,59	554,52	-3	0	0	0	27,93	55,85	0
544	932,63	3452,5	3807,77	-4	0	0	0	90,33	180,65	260,94
545	932,63	930,46	-4	934,46	0	0	0	0	0	0
546	932,63	597	629,58	-1	0	0	0	31,58	63,16	0
547	472,26	950,38	-2	952,38	0	0	0	0	0	0
548	472,26	2743,81	1888,03	950,38	0	0	0	94,6	189,2	0
549	472,26	1455,2	1585,43	-3	0	0	0	49,7	99,4	77,53
550	472,26	1028,13	1184,66	-2	0	0	0	0	0	154,53
551	472,26	1687,84	1779,99	-3	0	0	0	89,15	178,3	0
552	472,26	3940,04	4154,33	-3	0	3,27	3,27	208,02	416,03	0
553	472,26	1590,21	1676,17	-2	0	0	0	83,96	167,92	0
554	472,26	2722,49	1881,51	935,36	0	0	0	94,38	188,75	0
555	725,5	3355,81	2596,01	929,4	0	0	0	105,25	210,5	64,35
556	725,5	1540	487,01	1117,6	190,2	0	0	0	0	64,61
557	725,5	2516,43	2655,72	-6	0	0	0	133,29	266,57	0
558	725,5	955,63	-2	957,63	0	0	0	0	0	0
559	725,5	1837,17	1987,89	-3	0	0	0	69,43	138,86	78,3
560	725,5	-6	-4	-2	0	0	0	0	0	0
561	725,5	5215,34	5496,51	-6	0	0	0	275,18	550,35	0
562	340,63	2664,92	-4	2668,92	0	0	0	0	0	0
563	340,63	3684,87	3882,07	-3	0	0	0	194,2	388,41	0
564	340,63	9823,07	11024,59	-4	0	646,09	646,09	551,43	1102,86	0
565	340,63	-3	-2	-1	0	0	0	0	0	0
566	340,63	2832,61	2987,27	-5	0	0	0	149,66	299,33	0
567	340,63	2487,51	2730,06	-2	0	0	0	71,63	143,27	168,92
568	502,72	148,07	160,44	-4	0	0	0	8,37	16,74	0
569	502,72	1620,07	496,37	1189,01	0	0	0	0	0	65,31
570	502,72	1873,73	1052	958,75	0	0	0	0	0	137,02
571	502,72	2028,06	2335,45	-3	0	0	0	0	0	304,39
572	502,72	1871,76	-8	1879,76	0	0	0	0	0	0
573	502,72	334,22	296,4	52,89	55,89	0	0	15,07	30,14	0
574	502,72	2815,2	-6	2821,2	0	0	0	0	0	0
575	591,87	2272,03	2397,24	-5	0	0	0	120,21	240,42	0
576	591,87	612,67	648,33	-3	0	0	0	32,67	65,33	0
577	591,87	1870	-4	1874	0	0	0	0	0	0
578	591,87	2906,32	-2	2908,32	0	0	0	0	0	0
579	591,87	3177,38	2350,07	927,65	0	0	0	100,34	200,69	0
580	692,77	1573,15	1572,56	79,28	0	0	0	78,68	157,36	0
581	692,77	3206,91	3691	-4	0	0	0	0	0	480,09
582	692,77	3268,93	3493,92	-5	0	44,85	44,85	175,15	350,29	0
583	692,77	7079,33	7652,05	-3	0	91,46	91,46	323,15	646,29	155,11
584	692,77	256,51	296,29	-1	0	0	0	0	0	38,78
585	575,94	692,13	797	-1	0	0	0	0	0	103,87
586	575,94	-15	-10	-5	0	0	0	0	0	0
587	575,94	5201,57	1541,58	3842,12	0	0	0	0	0	182,13
588	575,94	2507,68	2866,7	-3	0	0	0	0	0	356,01
589	575,94	350,36	407,06	-3	0	0	0	0	0	53,7
590	575,94	939,02	989,55	-1	0	0	0	49,53	99,06	0
591	432,13	1216,61	1285,22	-4	0	0	0	64,61	129,22	0
592	432,13	1663,64	1916,57	-3	0	0	0	0	0	249,93
593	432,13	2803,8	2973,06	-5	0	15,16	15,16	149,1	298,21	0
594	432,13	1981,04	1188,82	947,29	0	0	0	0	0	155,07
595	432,13	1510,39	1737,53	-1	0	0	0	0	0	226,14
596	432,13	763,49	809,65	-1	0	0	0	37,64	75,29	7,51
597	432,13	1014,74	1071,52	-3	0	0	0	53,78	107,55	0
598	728,78	932,78	-4	936,78	0	0	0	0	0	0
599	728,78	2204,36	2537,78	-3	0	0	0	0	0	330,42
600	728,78	4896,97	5525,47	-3	0	300,5	300,5	0	0	325
601	728,78	3995,98	4314,6	-5	0	15,77	15,77	165,14	330,28	132,71
602	728,78	3905,36	3299,76	936,78	0	6,18	6,18	0	0	325
603	728,78	627,24	718,46	-3	0	0	0	3,65	7,29	84,57
604	728,78	513	594	-3	0	0	0	0	0	78
605	520,08	4733	5375,55	-3	0	6,09	6,09	0	0	633,46
606	520,08	1392,58	522,6	938,44	0	0	0	0	0	68,46
607	520,08	4674,93	5072,66	-4	0	71,87	71,87	211,4	422,8	110,45
608	520,08	925,57	-8	933,57	0	0	0	0	0	0
609	520,08	2536,78	1701,88	933,57	0	0	0	77,01	154,03	21,66
610	520,08	4126,58	4485,17	-6	0	0	0	144,78	289,57	207,81
611	685,48	3604,85	3649,04	-4	0	7,66	7,66	32,53	65,05	0
612	685,48	11254,97	13919	-1	0	1967,03	1967,03	696	1392	0
613	685,48	988,4	287,75	700,65	0	0	0	0	0	0
614	685,48	1230	1297	-2	0	0	0	65	130	0
615	685,48	2587,1	2977,87	-3	0	0	0	0	0	387,77
616	685,48	3589,64	3971,17	-3	0	53,53	53,53	0	0	325
617	685,48	2656,72	1984,59	930,65	0	0	0	0	0	258,52
618	136,73	1130,78	1195,98	-5	0	0	0	60,2	120,4	0
619	136,73	2516,7	2807,03	-4	0	0	0	25,12	50,23	261,21
620	136,73	10,67	16,61	-3	0	0	0	0	0	2,94
621	136,73	9,88	14,93	-4	0	0	0	1,05	2,09	0
622	136,73	896,77	948,44	-4	0	0	0	47,67	95,34	0
623	136,73	1859,12	1958,02	-1	0	0	0	97,9	195,8	0
624	129,52	5035,99	5419,12	-4	0	107,87	107,87	271,26	542,51	0
625	129,52	2457,74	2597,96	-4	0	0	0	126,44	252,87	9,78
626	129,52	-6	-4	-2	0	0	0	0	0	0
627	129,52	14267,79	17036,31	929,23	0	2823,38	2823,38	838,61	1677,22	35,76
628	129,52	1067,59	1156,01	-6	0	0	0	43,23	86,46	39,18
629	129,52	2273,39	2397,51	-4	0	0	0	120,13	240,25	0
630	129,52	1059,7	129,11	937,4	0	0	0	6,81	13,61	0
631	129,52	15631,65	17316,87	2004,25	0	2823,38	2823,38	866,09	1732,19	0
632	129,52	512,91	591	-1	0	0	0	0	0	77,09
633	387,71	4408,42	4674,28	-4	0	27,94	27,94	233,91	467,83	0
634	387,71	2159,57	1124,7	1093,06	0	0	0	55,26	110,51	2,94
635	387,71	4954,16	5314,28	-3	0	91,3	91,3	265,81	531,63	0
636	387,71	773,84	895,26	-4	0	0	0	0	0	117,42
637	387,71	3573,26	1637,63	2138,85	0	0	0	7,51	15,02	195,71
638	387,71	906,86	1048,16	-4	0	0	0	0	0	137,3
639	236,44	834,4	582,07	281,93	287,93	0	0	29,6	59,21	0
640	236,44	-3	-2	-1	0	0	0	0	0	0
641	236,44	1356,39	469,4	934,78	0	0	0	8,76	17,51	39,03
642	236,44	3424,5	3597,59	151,3	0	0	0	90,38	180,75	234,01
643	236,44	949	-4	953	0	0	0	0	0	0
644	236,44	20,67	26,33	-4	0	0	0	1,67	3,33	0
645	236,44	1108	186	948	0	0	0	0	0	26
646	236,44	559	593	-4	0	0	0	30	60	0
647	208,46	-15	-10	-5	0	0	0	0	0	0
648	208,46	2218,17	2340,6	-5	0	0	0	117,43	234,86	0
649	208,46	1904,26	2193	-3	0	0	0	0	0	285,74
650	208,46	1820,52	-6	1826,52	0	0	0	0	0	0
651	208,46	1034,51	1193,44	-3	0	0	0	0	0	155,93
652	208,46	1325,96	1397,91	-2	0	0	0	69,95	139,89	0
653	208,46	2650,64	2794,57	-4	0	0	0	139,93	279,86	0
654	208,46	1511,59	1594,52	-3	0	0	0	79,93	159,85	0
655	312,23	4051,88	3262	953,28	0	0	0	163,4	326,8	0
656	312,23	1354,38	1566,9	-7	0	0	0	0	0	205,52
657	312,23	7425,36	8302,92	-3	0	459,22	459,22	415,35	830,69	0
658	312,23	1869,57	2015,5	-5	0	0	0	76,33	152,65	64,61
659	312,23	2871,57	3025,97	-3	0	0	0	151,4	302,8	0
660	343,42	2133,6	2250,37	-4	0	0	0	112,77	225,54	0
661	343,42	1260,8	316,17	960,54	0	0	0	15,91	31,82	0
662	343,42	855,94	902,09	-1	0	0	0	45,15	90,31	0
663	343,42	936,58	989,29	-3	0	0	0	49,71	99,43	0
664	287,41	2155,99	2481,05	-2	0	0	0	0	0	323,06
665	287,41	3873,91	4210,52	-1	0	125,08	125,08	210,53	421,05	0
666	287,41	4547,51	5009,53	-2	0	135,02	135,02	0	0	325
667	287,41	1277,67	1475,83	-5	0	0	0	0	0	193,16
668	287,41	1552,83	1642,56	-7	0	0	0	82,73	165,46	0
669	287,41	928,02	982,55	-5	0	0	0	49,53	99,06	0
670	287,41	2010,39	1140,75	942,99	0	0	0	47,25	94,5	26,1
671	287,41	1902,64	-3	1905,64	0	0	0	0	0	0
672	287,41	2673,47	-4	2677,47	0	0	0	0	0	0
673	134,96	-15	-10	-5	0	0	0	0	0	0
674	134,96	1437,41	527,7	936,44	0	0	0	26,74	53,47	0
675	134,96	2664,57	1950,32	936,44	0	0	0	20,16	40,33	202,02
676	134,96	3345,82	2456,98	1011,89	0	0	0	123,05	246,1	0
677	134,96	31,61	35,48	-2	0	0	0	1,87	3,75	0
678	134,96	510,84	542,25	-4	0	0	0	27,41	54,82	0
679	134,96	3032,45	3287,47	-5	0	0	0	111,41	222,83	138,61
680	134,96	869,61	1005,19	-4	0	0	0	0	0	131,58
681	134,96	489,37	518,44	-3	0	0	0	26,07	52,14	0
682	286,82	2084,19	2293,29	-2	0	0	0	57,06	114,11	150,04
683	286,82	1902,89	2005,25	-2	0	0	0	100,36	200,73	0
684	286,82	3238,03	2665,59	938,5	0	33,11	33,11	7,95	15,89	325
685	286,82	22014,36	25935,19	1297,25	0	3921,17	3921,17	1296,91	2593,82	0
686	474,13	1576,43	1706,28	-4	0	0	0	60,47	120,93	65,38
687	474,13	1809,27	1919,61	-4	0	0	0	90,08	180,15	16,26
688	474,13	932,78	-4	936,78	0	0	0	0	0	0
689	474,13	1777,93	1874,87	-3	0	0	0	93,94	187,89	0
690	267,43	54,33	65,34	-2	0	0	0	0	0	9,01
691	267,43	2972,04	2135,95	942,99	0	0	0	106,9	213,79	0
692	267,43	1854,25	1956,32	-4	0	0	0	98,07	196,13	0
693	267,43	2539,65	2809,67	-1	0	0	0	60,23	120,46	208,79
694	267,43	1531,87	1672,98	-2	0	0	0	49,23	98,46	89,88
695	267,43	1192,1	1343,15	-7	0	0	0	20,08	40,15	123,97
696	33,88	-5	-3	-2	0	0	0	0	0	0
697	33,88	148,72	163,84	-4	0	0	0	6,77	13,54	4,35
698	33,88	2014,23	2122,51	-2	0	0	0	106,28	212,55	0
699	33,88	3,14	6,72	-3	0	0	0	0,59	1,17	0
700	33,88	1798,47	-4	1802,47	0	0	0	0	0	0
701	33,88	6016	6614	-5	0	51,99	51,99	199,91	399,81	341,1
702	33,88	627,05	729,44	-6	0	0	0	0	0	96,39
703	33,88	111,18	120,45	-3	0	0	0	6,27	12,55	0
704	33,88	528,65	584,29	-1	0	0	0	13,32	26,64	41,32
705	154,49	4284,04	4624,86	-4	0	105,38	105,38	231,44	462,89	0
706	154,49	6202,92	6797,67	-5	0	249,46	249,46	340,28	680,57	0
707	154,49	-2	-1	-1	0	0	0	0	0	0
708	154,49	468,4	496,42	-3	0	0	0	25,02	50,04	0
709	154,49	10128,63	7892	2750	0	118,37	118,37	395	790	0
710	154,49	12634,03	-2	15600	0	2963,97	2963,97	0	0	0
711	154,49	780	898	-1	0	0	0	0	0	117
712	154,49	4687,05	5097	-2	0	104,95	104,95	225	450	78
713	358,46	1127,95	1193	-5	0	0	0	60,05	120,1	0
714	358,46	5351,81	5794,21	-8	0	0	0	200,26	400,51	234,14
715	358,46	766,91	876,97	-2	0	0	0	3,96	7,93	104,09
716	358,46	936,78	-1	937,78	0	0	0	0	0	0
717	358,46	1043,87	1099,92	-1	0	0	0	55,05	110,09	0
718	358,46	1088,5	1148	-2	0	0	0	57,5	115	0
719	358,46	1121,95	1189	-7	0	0	0	60,05	120,1	0
720	358,46	2420,63	1600,04	933	0	0	0	60,4	120,8	52
721	234,79	-9	-6	-3	0	0	0	0	0	0
722	234,79	111,52	133,98	-4	0	0	0	0	0	18,46
723	234,79	3836,57	4050	-5	0	5,58	5,58	202,85	405,7	0
724	234,79	2454	1598	936	0	0	0	80	160	0
725	234,79	946	-6	952	0	0	0	0	0	0
726	115,27	2405,26	2539,78	-4	0	0	0	125,1	250,21	5,42
727	115,27	5376,65	5999	-4	0	318,1	318,1	300,25	600,5	0
728	115,27	1595,25	1760,49	-3	0	0	0	41,89	83,77	120,35
729	115,27	4822,43	5135,35	-3	0	52,96	52,96	256,97	513,94	0
730	115,27	2400,2	2554	-2	0	0	0	112,8	225,6	39
731	115,27	446,29	517,33	-3	0	0	0	0	0	68,03
732	115,27	538,6	621,98	-2	0	0	0	0	0	81,38
733	115,27	926	-10	936	0	0	0	0	0	0
734	228,54	1645,08	1856,53	-3	0	0	0	20,89	41,77	187,57
735	228,54	4499,24	4822,22	-5	0	76,57	76,57	241,41	482,82	0
736	228,54	16122,49	20796,08	-2	0	3631,69	3631,69	1039,9	2079,81	0
737	228,54	3353,36	1684,81	1752,94	0	0	0	84,39	168,78	0
738	228,54	4175,7	4509,69	-2	0	106,4	106,4	225,58	451,17	0
739	228,54	2671,77	1442,47	1325,77	0	0	0	57,47	114,95	39
740	228,54	3119,88	3497,83	-3	0	0	0	50,1	100,2	324,85
741	228,54	4251,34	2022,78	2228,56	0	0	0	0	0	0
742	150,99	939,36	-2	941,36	0	0	0	0	0	0
743	150,99	27273,01	35128,39	-4	0	6094,81	6094,81	1756,57	3513,14	0
744	150,99	20538,58	21491,61	2818,19	0	3063,84	3063,84	382,38	764,76	325
745	150,99	8436,21	6383,17	2704,78	0	193,25	193,25	232,89	465,78	225,6
746	150,99	1768,08	923,16	939,4	0	0	0	16,2	32,4	78,28
747	150,99	1918,14	2021,31	-2	0	0	0	101,17	202,33	0
748	249,21	12631,71	21,17	13827,76	0	1213,95	1213,95	0	0	3,27
749	249,21	2622,22	-5	2630,41	0	3,19	3,19	0	0	0
750	249,21	2059,11	1172,91	945,15	0	0	0	58,95	117,89	0
751	249,21	4757,92	5199,19	-1	0	180,31	180,31	259,96	519,92	0
752	249,21	3099,91	3293	-4	0	0	0	149,86	299,72	39,23
753	249,21	4218,43	3481,44	932,13	0	20,72	20,72	174,42	348,84	0
754	338,44	935,78	-2	937,78	0	0	0	0	0	0
755	338,44	1037,87	1095,92	-3	0	0	0	55,05	110,09	0
756	338,44	3432,69	3667	-3	0	0	0	153,7	307,4	77,61
757	338,44	2461	2595	-4	0	0	0	130	260	0
758	338,44	861	994	-3	0	0	0	0	0	130
759	256,97	1199,25	1268	-5	0	0	0	63,75	127,5	0
760	256,97	952,28	-4	956,28	0	0	0	0	0	0
761	256,97	1895,1	-4	1899,1	0	0	0	0	0	0
762	256,97	1536,55	1622,45	-2	0	0	0	79,55	159,1	4,35
763	195,33	20398,62	5123,07	17963,86	0	2431,96	2431,96	256,35	512,71	0
764	195,33	1592,5	1679,52	-3	0	0	0	84,03	168,05	0
765	195,33	1713,95	1806,37	-2	0	0	0	90,42	180,84	0
766	195,33	2513,67	-1	2514,67	0	0	0	0	0	0
767	195,33	789,43	848,45	-4	0	0	0	35,12	70,23	19,91
768	195,33	15151,82	10262,15	6530,05	0	1184,72	1184,72	130,66	261,32	325
769	234,89	-12	-8	-4	0	0	0	0	0	0
770	234,89	689,68	795,63	-2	0	0	0	0	0	103,95
771	234,89	1969,08	-8	1977,08	0	0	0	0	0	0
772	234,89	471,97	549,74	-5	0	0	0	0	0	72,77
773	234,89	1890,04	-8	1898,04	0	0	0	0	0	0
774	234,89	1508,98	1652,74	-4	0	0	0	47,5	95	92,26
775	188,71	1326,47	1477,45	-3	0	0	0	27,88	55,76	120,1
776	188,71	1297,8	490,3	832,56	838,56	0	0	25,07	50,13	0
777	188,71	307,12	297,74	48,87	51,87	0	0	0	0	39,49
778	188,71	665,29	703,73	-3	0	0	0	35,44	70,87	0
779	188,71	2921,1	1092,49	1883,59	0	0	0	54,97	109,95	0
780	188,71	436,87	463,29	-3	0	0	0	23,41	46,83	0
781	188,71	463,78	492,77	-4	0	0	0	24,99	49,98	0
782	160,15	2490,02	2625,49	-4	0	0	0	131,47	262,95	0
783	160,15	2091,5	2214,87	-5	0	0	0	106,63	213,25	11,74
784	160,15	1324,31	272,65	1065,55	127,15	0	0	13,88	27,76	0
785	160,15	2765,54	1980,52	935,4	0	0	0	67,74	135,49	82,63
786	160,15	1761,53	1941,02	-2	0	0	0	47,02	94,04	130,47
787	160,15	183,11	196,17	-3	0	0	0	10,06	20,12	0
788	160,15	3005,31	3170,22	-6	0	0	0	158,91	317,82	0
789	160,15	-3	-2	-1	0	0	0	0	0	0
790	250,43	2166,26	2496,26	-5	0	0	0	0	0	325
791	250,43	919,44	-4	923,44	0	0	0	0	0	0
792	250,43	6539,87	7124,99	-4	0	147,16	147,16	108,96	217,92	325
793	250,43	2549,31	673,67	1909,78	0	0	0	34,13	68,27	0
794	250,43	1800,83	1896,67	-1	0	0	0	94,83	189,67	0
795	250,43	84,18	98,06	-1	0	0	0	0	0	12,88
796	250,43	1567,35	1803	-1	0	0	0	0	0	234,65
797	417,13	937,36	-3	940,36	0	0	0	0	0	0
798	417,13	4672,41	4920,79	-2	0	0,24	0,24	246,14	492,28	0
799	417,13	3474,71	3889,37	-4	0	39	39	46,67	93,34	325
800	417,13	372,58	398,38	-3	0	0	0	18,45	36,89	4,35
801	417,13	4697,73	5132,75	-4	0	35,83	35,83	64,99	129,98	330,2
802	417,13	475,72	501,81	-1	0	0	0	25,09	50,18	0
803	355,74	2678,47	1898,47	952,48	0	0	0	47,1	94,2	125,38
804	355,74	418,53	401,68	69,43	73,43	0	0	0,34	0,68	52,24
805	355,74	1014,72	1169,09	-2	0	0	0	0	0	152,37
806	355,74	140,81	167,65	-4	0	0	0	0	0	22,83
807	355,74	2815,2	-6	2821,2	0	0	0	0	0	0
808	355,74	2858,03	3122,85	-4	0	0	0	91,21	182,41	169,61
