idhh	dwt	ils_dispy	ils_origy	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicee	ils_sicer	ils_sicse
45994	348,19	2831,74	2980,78	0	0	0	0	149,04	298,08	0
45995	348,19	7810	7803,55	941,61	0	543,58	543,58	389,3	778,6	2,28
45996	520,4	694,87	798,7	0	0	0	0	0	0	103,83
45997	520,4	952,44	0	952,44	0	0	0	0	0	0
45998	52,19	2176,77	180,09	2013,36	0	0	0	4,21	8,42	12,47
45999	52,19	3098	3329,01	0	0	0	0	126,1	252,2	104,91
46000	52,19	2820,58	0	2820,58	0	0	0	0	0	0
46001	52,19	3238,95	975,59	2320,21	0	0	0	43,74	87,47	13,11
46002	52,19	1933,95	2035,74	0	0	0	0	101,79	203,57	0
46003	52,19	102,24	102,24	0	0	0	0	0	0	0
46004	692,82	2062	2170,53	0	0	0	0	108,53	217,05	0
46005	325,97	11618,97	5605,18	6640,7	0	346,65	346,65	280,26	560,52	0
46006	325,97	4297,58	1885,27	2506,58	0	0	0	94,26	188,53	0
46007	325,97	946,82	996,65	0	0	0	0	49,83	99,67	0
46008	325,97	1112,58	1278,83	0	0	0	0	0	0	166,25
46009	400,62	2161,75	299	1901,62	0	0	0	0	0	38,87
46010	400,62	3459,68	3641,77	0	0	0	0	182,09	364,18	0
46011	400,62	571,18	103,16	475,41	0	0	0	3,77	7,54	3,61
46012	332,19	1168,58	1259,99	0	0	0	0	45,25	90,49	46,16
46013	332,19	2470,81	1600	950,81	0	0	0	80	160	0
46014	332,19	1164,27	1250,81	0	0	0	0	47,54	95,08	39
46015	332,19	5625,77	5976,89	0	0	0	0	221,56	443,11	129,56
46016	299,31	939,3	0	939,3	0	0	0	0	0	0
46017	299,31	8139,82	9077,57	0	0	305,28	305,28	307,47	614,93	325
46018	299,31	3709,11	3904,33	0	0	0	0	195,22	390,43	0
46019	299,31	3241,38	2537,82	947,58	0	0	0	53,68	107,37	190,34
46020	406,03	608,19	699,07	0	0	0	0	0	0	90,88
46021	406,03	2603,76	2740,8	0	0	0	0	137,04	274,08	0
46022	406,03	1952,81	0	1952,81	0	0	0	0	0	0
46023	406,03	1469,86	1547,22	0	0	0	0	77,36	154,72	0
46024	990,78	952,44	0	952,44	0	0	0	0	0	0
46025	990,78	1483,58	559,09	952,44	0	0	0	27,95	55,91	0
46026	990,78	949,35	0	949,35	0	0	0	0	0	0
46027	990,78	259,73	298,54	0	0	0	0	0	0	38,81
46028	990,78	1426,02	1581,52	0	0	0	0	31,31	62,62	124,19
46029	990,78	1401,43	484,03	941,61	0	0	0	24,2	48,4	0
46030	990,78	455,99	513,24	0	0	0	0	5,92	11,84	51,32
46031	990,78	169,84	195,22	0	0	0	0	0	0	25,38
46032	547,12	1195,33	1267,09	0	0	0	0	58,1	116,2	13,66
46033	547,12	965,41	1109,67	0	0	0	0	0	0	144,26
46034	547,12	2864,5	2020,27	945,24	0	0	0	101,01	202,03	0
46035	645,69	1849,66	123,38	1726,29	0	0	0	0	0	0
46036	645,69	1020,08	0	1020,08	0	0	0	0	0	0
46037	645,69	835,29	879,25	0	0	0	0	43,96	87,92	0
46038	645,69	328,18	345,45	0	0	0	0	17,27	34,55	0
46039	283,92	15,81	16,64	0	0	0	0	0,83	1,66	0
46040	283,92	1173,25	1264,43	0	0	0	0	45,75	91,5	45,43
46041	283,92	1898,7	0	1898,7	0	0	0	0	0	0
46042	283,92	949,35	0	949,35	0	0	0	0	0	0
46043	283,92	1035,92	99,51	949,35	0	0	0	0	0	12,94
46044	283,92	1889,08	2156,1	0	0	0	0	8,29	16,59	258,73
46045	283,92	1405,5	1579,21	0	0	0	0	19,74	39,48	153,97
46046	283,92	2229,66	1480,52	941,61	0	0	0	0	0	192,47
46047	283,92	878,59	924,83	0	0	0	0	46,24	92,48	0
46048	283,92	2178,55	2293,21	0	0	0	0	114,66	229,32	0
46049	339,22	2088,37	1206,57	942,13	0	0	0	60,33	120,66	0
46050	339,22	1421,39	504,49	942,13	0	0	0	25,22	50,45	0
46051	339,22	1579,18	100,55	1491,71	0	0	0	0	0	13,07
46052	339,22	1047,57	1102,7	0	0	0	0	55,14	110,27	0
46053	468,8	1994,31	2292,31	0	0	0	0	0	0	298
46054	468,8	5364,31	5809,5	0	0	136,77	136,77	279,26	558,53	29,15
46055	468,8	6266,63	6994,51	0	0	378,16	378,16	349,73	699,45	0
46056	468,8	903,27	950,81	0	0	0	0	47,54	95,08	0
46057	287,92	942,13	0	942,13	0	0	0	0	0	0
46058	287,92	1689,2	0	1689,2	0	0	0	0	0	0
46059	287,92	5845,93	1228,01	5062,4	0	284,84	284,84	0	0	159,64
46060	592,48	3302,54	3530,76	0	0	11,33	11,33	151,32	302,64	65,57
46061	592,48	351,06	403,52	0	0	0	0	0	0	52,46
46062	592,48	945,24	0	945,24	0	0	0	0	0	0
46063	592,48	1889,44	0	1889,44	0	0	0	0	0	0
46064	388,23	1098,78	1170,2	0	0	0	0	50,44	100,88	20,98
46065	388,23	1006,05	1059	0	0	0	0	52,95	105,9	0
46066	388,23	1002,24	60	945,24	0	0	0	3	6	0
46067	388,23	1849,12	1997,41	0	0	0	0	69,61	139,21	78,69
46068	378,5	1365,4	1107,92	313,87	0	0	0	54,78	109,56	1,6
46069	378,5	0	0	0	0	0	0	0	0	0
46070	378,5	750,13	789,61	0	0	0	0	39,48	78,96	0
46071	378,5	500,08	526,4	0	0	0	0	26,32	52,64	0
46072	467,26	2863,25	3063,82	0	0	0	0	123,58	247,16	76,99
46073	467,26	3596,39	3800,81	0	0	14,39	14,39	190,04	380,08	0
46074	1187,46	12965,04	6025,96	8296,7	0	1042,76	1042,76	292,83	585,65	22,03
46075	1187,46	3865,9	987	2928,25	0	0	0	49,35	98,7	0
46076	563,05	3068,56	3319,22	0	0	0	0	113,02	226,04	137,64
46077	563,05	1323,26	1392,9	0	0	0	0	69,65	139,29	0
46078	129,4	906,37	1004,84	0	0	0	0	20,1	40,2	78,37
46079	129,4	942,13	0	942,13	0	0	0	0	0	0
46080	129,4	3033,51	3328,64	0	0	0	0	85,99	171,99	209,14
46081	129,4	742,7	819,82	0	0	0	0	18,41	36,82	58,71
46082	129,4	2179,59	1422,37	942,13	0	0	0	0	0	184,91
46083	129,4	2075,3	201,1	1884,26	0	0	0	10,05	20,11	0
46084	129,4	1884,26	0	1884,26	0	0	0	0	0	0
46085	129,4	5057,11	1307,12	3815,34	0	0	0	65,36	130,71	0
46086	851,45	945,24	0	945,24	0	0	0	0	0	0
46087	851,45	1924,01	2127,22	0	0	0	0	45,83	91,67	157,37
46088	851,45	3011,46	1953	1160,11	0	0	0	95,15	190,3	6,5
46089	479,37	8759,14	10358,22	0	0	1081,17	1081,17	517,91	1035,82	0
46090	479,37	4892,64	5319,78	0	0	147,78	147,78	257,64	515,27	21,72
46091	479,37	3836,61	4190,78	0	0	2,63	2,63	0	0	351,54
46092	482,89	1532,52	1613,18	0	0	0	0	80,66	161,32	0
46093	482,89	3410,56	3789,95	0	0	0	0	28,18	56,36	351,21
46094	482,89	13533,31	15214	0	0	809,31	809,31	483,92	967,83	387,46
46095	482,89	2699,05	2016,47	944,72	0	0	0	0	0	262,14
46096	493,46	3859,85	4063	0	0	0	0	203,15	406,3	0
46097	493,46	1111,58	1180,28	0	0	0	0	52,96	105,92	15,74
46098	1905,62	867,03	912,67	0	0	0	0	45,63	91,27	0
46099	2015,54	941,44	0	941,44	0	0	0	0	0	0
46100	2015,54	2509,52	1663,3	941,44	0	0	0	75,63	151,26	19,59
46101	2015,54	3931,18	2119,73	1920,46	0	0	0	104,1	208,2	4,9
46102	2015,54	3213,36	2600,71	787,27	0	0	0	102,18	204,35	72,44
46103	2015,54	980,34	40,22	942,13	0	0	0	2,01	4,02	0
46104	2015,54	191,04	201,09	0	0	0	0	10,05	20,11	0
46105	2015,54	306,32	335,14	0	0	0	0	9,22	18,43	19,61
46106	2015,54	341,41	359,38	0	0	0	0	17,97	35,94	0
46107	785,7	2354,82	0	2354,82	0	0	0	0	0	0
46108	785,7	200,66	23,88	179,88	0	0	0	0	0	3,1
46109	785,7	3247,68	3418,61	0	0	0	0	170,93	341,86	0
46110	245,93	1616,34	700,55	950,81	0	0	0	35,03	70,06	0
46111	245,93	3234,35	3404,58	0	0	0	0	170,23	340,46	0
46112	245,93	8241,43	8997,43	0	0	306,13	306,13	449,87	899,74	0
46113	380,97	3412,58	1410,27	2091,39	0	0	0	58,91	117,81	30,18
46114	380,97	4637,25	3871,08	942,13	0	0	0	175,96	351,92	0
46115	380,97	2784,35	452,14	2354,82	0	0	0	22,61	45,21	0
46116	1239,45	21324,67	25553,11	0	0	3634,58	3634,58	268,87	537,73	325
46117	1239,45	178,52	187,92	0	0	0	0	9,4	18,79	0
46118	341,35	952,44	0	952,44	0	0	0	0	0	0
46119	341,35	1187,59	259,33	950,81	0	0	0	6,98	13,95	15,57
46120	341,35	1906,44	0	1906,44	0	0	0	0	0	0
46121	341,35	1481,95	1559,95	0	0	0	0	78	156	0
46122	652,54	449,36	473,01	0	0	0	0	23,65	47,3	0
46123	652,54	223,86	235,64	0	0	0	0	11,78	23,56	0
46124	652,54	1260,73	369,46	939,3	0	0	0	0	0	48,03
46125	442,12	2416,56	0	2416,56	0	0	0	0	0	0
46126	412,28	1819,88	1926,86	0	0	0	0	89,7	179,4	17,28
46127	412,28	9384,03	4233,78	5680,92	0	223,3	223,3	151,89	303,78	155,48
46128	412,28	30348,26	37938,03	2795,43	0	8488,3	8488,3	1896,9	3793,8	0
46129	372,68	0	0	0	0	0	0	0	0	0
46130	372,68	1719,18	808,81	950,81	0	0	0	40,44	80,88	0
46131	372,68	903,27	950,81	0	0	0	0	47,54	95,08	0
46132	435,24	3511,83	3889,1	0	0	0	0	0	0	377,27
46133	435,24	3031,11	3257,14	0	0	0	0	123,38	246,75	102,65
46134	435,24	0	0	0	0	0	0	0	0	0
46135	435,24	1262,2	0	1262,2	0	0	0	0	0	0
46136	426,03	5777,63	6355,37	0	0	235,76	235,76	302,64	605,27	39,34
46137	426,03	2410,93	945	1513,18	0	0	0	47,25	94,5	0
46138	426,03	2779,22	2925,49	0	0	0	0	146,27	292,55	0
46139	983,6	94,99	99,99	0	0	0	0	5	10	0
46140	983,6	119,81	137,71	0	0	0	0	0	0	17,9
46141	983,6	664,91	399,35	317,48	0	0	0	0	0	51,92
46142	983,6	949,35	0	949,35	0	0	0	0	0	0
46143	983,6	1173,22	257,32	949,35	0	0	0	0	0	33,45
46144	983,6	901,88	949,35	0	0	0	0	47,47	94,94	0
46145	983,6	949,35	0	949,35	0	0	0	0	0	0
46146	983,6	2354,02	0	2354,02	0	0	0	0	0	0
46147	983,6	941,61	0	941,61	0	0	0	0	0	0
46148	983,6	987,18	48,8	944,72	0	0	0	0	0	6,34
46149	432,78	950,81	0	950,81	0	0	0	0	0	0
46150	432,78	2367,05	2491,63	0	0	0	0	124,58	249,16	0
46151	432,78	1663,92	0	1663,92	0	0	0	0	0	0
46152	432,78	414	440	0	0	0	0	19,5	39	6,5
46153	363,37	1854,83	1952,45	0	0	0	0	97,62	195,25	0
46154	363,37	1771,55	1843,81	0	0	0	0	72,26	144,52	0
46155	255,42	1391,2	1381,82	78,47	0	0	0	69,09	138,18	0
46156	255,42	3028,4	2196,62	941,61	0	0	0	109,83	219,66	0
46157	466,52	2626,24	539,27	2157,08	0	0	0	0	0	70,11
46158	466,52	1373,49	1488,11	0	0	0	0	49,27	98,54	65,36
46159	466,52	3274,98	1461,27	1884,26	0	0	0	70,55	141,1	0
46160	466,52	2955,67	0	2955,67	0	0	0	0	0	0
46161	527,62	2509,07	2641,13	0	0	0	0	132,06	264,11	0
46162	527,62	175,24	184,46	0	0	0	0	9,22	18,45	0
46163	527,62	1700,22	1807,33	0	0	0	0	79,9	159,8	27,21
46164	520,82	429,35	493,51	0	0	0	0	0	0	64,16
46165	520,82	3693,65	2896,88	941,61	0	0	0	144,84	289,69	0
46166	520,82	1039,13	1101,12	0	0	0	0	50,72	101,45	11,27
46167	321,57	931,53	1011,56	0	0	0	0	32,18	64,35	47,85
46168	321,57	1702,63	800,52	942,13	0	0	0	40,03	80,05	0
46169	321,57	47,76	50,27	0	0	0	0	2,51	5,03	0
46170	321,57	1884,26	0	1884,26	0	0	0	0	0	0
46171	858,38	6592,26	6636,09	599,73	0	213,05	213,05	270,12	540,23	160,39
46172	858,38	1035,18	1089,66	0	0	0	0	54,48	108,97	0
46173	858,38	1255,53	1321,61	0	0	0	0	66,08	132,16	0
46174	521,06	2875,05	3026,37	0	0	0	0	151,32	302,64	0
46175	521,06	1890,48	0	1890,48	0	0	0	0	0	0
46176	521,06	2251,58	2399	0	0	0	0	102,79	205,57	44,62
46177	521,06	2448,93	2703,55	0	0	0	0	60,53	121,06	194,09
46178	444,87	197,55	218,62	0	0	0	0	4,59	9,19	16,47
46179	444,87	5230,29	2886,04	2488,55	0	0	0	144,3	288,6	0
46180	444,87	19514,89	12029,48	9623,57	0	1536,69	1536,69	601,47	1202,95	0
46181	281,82	0	0	0	0	0	0	0	0	0
46182	281,82	1790,25	1960,68	0	0	0	0	52,79	105,58	117,64
46183	281,82	2084,98	1203	942,13	0	0	0	60,15	120,3	0
46184	377,29	0	0	0	0	0	0	0	0	0
46185	377,29	2390,31	2516,12	0	0	0	0	125,81	251,61	0
46186	377,29	205,33	232,95	0	0	0	0	1,66	3,33	25,96
46187	377,29	1741,66	847,16	1004,63	0	0	0	0	0	110,13
46188	235,54	0	0	0	0	0	0	0	0	0
46189	235,54	945,24	0	945,24	0	0	0	0	0	0
46190	235,54	0	0	0	0	0	0	0	0	0
46191	235,54	2268,56	1409,44	944,72	0	0	0	61,02	122,04	24,58
46192	394,86	931,5	978,95	0	0	0	0	47,45	94,9	0
46193	394,86	171,74	197,4	0	0	0	0	0	0	25,66
46194	335,06	1883,22	0	1883,22	0	0	0	0	0	0
46195	335,06	0	0	0	0	0	0	0	0	0
46196	335,06	1883,22	0	1883,22	0	0	0	0	0	0
46197	335,06	2678,75	0	2678,75	0	0	0	0	0	0
46198	419,91	1683,25	1797,06	0	0	0	0	74,88	149,76	38,94
46199	354,26	3713,74	937,03	2824,83	0	0	0	46,06	92,11	2,07
46200	354,26	3724,39	3920,41	0	0	0	0	196,02	392,04	0
46201	354,26	4078,56	3153,16	1085,71	0	0	0	156	311,99	4,32
46202	354,26	93,77	98,7	0	0	0	0	4,94	9,87	0
46203	492,38	573,12	603,28	0	0	0	0	30,16	60,33	0
46204	492,38	2691,42	3016,42	0	0	0	0	0	0	325
46205	492,38	334,32	351,92	0	0	0	0	17,6	35,19	0
46206	268,33	4646,52	4983,27	0	0	87,58	87,58	249,16	498,33	0
46207	268,33	5770,91	6146,36	0	0	68,13	68,13	307,32	614,64	0
46208	268,33	6452,98	4983,27	1993,31	0	523,6	523,6	0	0	0
46209	316,75	14493,22	13107,05	4473,54	0	2432,02	2432,02	655,35	1310,71	0
46210	316,75	2490,34	2621,41	0	0	0	0	131,07	262,14	0
46211	316,75	2258,86	2377,75	0	0	0	0	118,89	237,78	0
46212	316,75	4214,34	1400,33	3024,7	0	28,65	28,65	0	0	182,04
46213	327,7	3149,14	3619,7	0	0	0	0	0	0	470,56
46214	327,7	3459,91	2894	942,13	0	0	0	0	0	376,22
46215	327,7	334,83	382,09	0	0	0	0	1,51	3,02	45,75
46216	327,7	1316,01	1385,96	0	0	0	0	68,89	137,78	1,06
46217	598,58	945,24	0	945,24	0	0	0	0	0	0
46218	598,58	598,65	630,16	0	0	0	0	31,51	63,02	0
46219	489,58	1795,96	1890,48	0	0	0	0	94,52	189,05	0
46220	489,58	2602,47	403,29	2219,34	0	0	0	20,16	40,33	0
46221	489,08	950,81	0	950,81	0	0	0	0	0	0
46222	489,08	2659,07	797,32	1901,62	0	0	0	39,87	79,73	0
46223	489,08	1076,91	126,1	950,81	0	0	0	0	0	0
46224	489,08	1042,29	1198,04	0	0	0	0	0	0	155,75
46225	1122,48	215,34	233,97	0	0	0	0	7,37	14,74	11,26
46226	1122,48	0	0	0	0	0	0	0	0	0
46227	1122,48	942,13	0	942,13	0	0	0	0	0	0
46228	1122,48	191,04	201,09	0	0	0	0	10,05	20,11	0
46229	1122,48	471,07	0	471,07	0	0	0	0	0	0
46230	1122,48	1165,01	234,61	942,13	0	0	0	11,73	23,46	0
46231	1122,48	1837,15	942,13	942,13	0	0	0	47,11	94,21	0
46232	1122,48	0	0	0	0	0	0	0	0	0
46233	375,88	1472,92	1550,44	0	0	0	0	77,52	155,04	0
46234	375,88	1155,29	241,31	942,13	0	0	0	2,01	4,02	26,14
46235	323,64	6590,52	7110,66	0	0	160,22	160,22	352,79	705,58	7,13
46236	323,64	2162,5	1214,5	1040,31	0	0	0	40,98	81,97	51,32
46237	323,64	1611,66	169,38	1450,91	0	0	0	8,37	16,75	0,25
46238	323,64	825,09	927,87	0	0	0	0	11,15	22,3	91,63
46239	409,9	15079,9	0	17093,07	0	2013,17	2013,17	0	0	0
46240	409,9	989	1060,1	0	0	0	0	41,69	83,39	29,41
46241	409,9	1924,15	1042,13	942,13	0	0	0	47,11	94,21	13
46242	409,9	383,57	406,3	0	0	0	0	18,81	37,61	3,92
46243	300,44	1390,8	1464	0	0	0	0	73,2	146,4	0
46244	300,44	21,87	25,14	0	0	0	0	0	0	3,27
46245	300,44	65,1	68,53	0	0	0	0	3,43	6,85	0
46246	300,44	238,8	251,37	0	0	0	0	12,57	25,14	0
46247	477,48	12833,03	15734,58	0	0	2059	2059	751,84	1503,68	90,71
46248	477,48	939,3	0	939,3	0	0	0	0	0	0
46249	477,48	1880,54	2,23	1878,6	0	0	0	0	0	0,29
46250	477,48	6437,77	3795,28	3107,61	0	272,07	272,07	187,71	375,43	5,33
46251	300,73	275,8	291,91	0	0	0	0	13,65	27,3	2,46
46252	300,73	454,87	522,84	0	0	0	0	0	0	67,97
46253	300,73	942,13	0	942,13	0	0	0	0	0	0
46254	521,08	1075,4	1134,13	0	0	0	0	55,44	110,89	3,28
46255	521,08	645,84	679,84	0	0	0	0	33,99	67,98	0
46256	386,81	12844,02	14043,79	0	0	497,58	497,58	702,19	1404,38	0
46257	386,81	897,98	945,24	0	0	0	0	47,26	94,52	0
46258	386,81	5741,87	5020,45	1069,32	0	0	0	190,48	380,95	157,42
46259	386,81	980,29	1034,01	0	0	0	0	50,44	100,88	3,28
46260	990,13	948,77	998,7	0	0	0	0	49,94	99,87	0
46261	990,13	3066,71	3228,12	0	0	0	0	161,41	322,81	0
46262	990,13	5163,7	5558,14	0	0	76,18	76,18	252,69	505,38	65,57
46263	990,13	4125,38	1995,13	2230	0	0	0	99,76	199,51	0
46264	379,7	1890,47	0	1890,47	0	0	0	0	0	0
46265	379,7	1890,48	0	1890,48	0	0	0	0	0	0
46266	379,7	945,24	0	945,24	0	0	0	0	0	0
46267	379,7	1846,36	1020,32	945,24	0	0	0	8,41	16,81	110,78
46268	396,7	2444,4	2573,06	0	0	0	0	128,65	257,31	0
46269	396,7	939,3	0	939,3	0	0	0	0	0	0
46270	396,7	1767,16	1860,69	0	0	0	0	92,73	185,46	0,8
46271	470,48	1843,22	945,24	945,24	0	0	0	47,26	94,52	0
46272	470,48	945,24	0	945,24	0	0	0	0	0	0
46273	470,48	1182,08	1244,29	0	0	0	0	62,21	124,43	0
46274	417,72	460,01	484,22	0	0	0	0	24,21	48,42	0
46275	417,72	2369,8	1550,51	945,24	0	0	0	47,26	94,52	78,69
46276	417,72	1796,56	978,53	945,24	0	0	0	0	0	127,21
46277	482,75	634,31	726,78	0	0	0	0	1,25	2,51	91,22
46278	482,75	35,29	37,43	0	0	0	0	1,7	3,41	0,44
46279	482,75	1878,6	0	1878,6	0	0	0	0	0	0
46280	322,11	2212,94	2380,21	0	0	0	0	88,85	177,69	78,43
46281	322,11	334,32	351,92	0	0	0	0	17,6	35,19	0
46282	322,11	16,45	18,9	0	0	0	0	0	0	2,46
46283	322,11	1951,6	2054,32	0	0	0	0	102,72	205,43	0
46284	492,58	39,82	41,92	0	0	0	0	2,1	4,19	0
46285	492,58	10416,52	10054,75	2413,14	0	1548,64	1548,64	502,74	1005,48	0
46286	492,58	5189,32	5610,55	0	0	140,71	140,71	280,53	561,06	0
46287	291,53	3821,58	4189,75	0	0	0	0	43,18	86,35	325
46288	291,53	1431,79	201,09	1256,84	0	0	0	0	0	26,14
46289	579,01	8099,49	9468,01	0	0	895,12	895,12	473,4	946,8	0
46290	532,37	87,17	99,04	0	0	0	0	0,63	1,26	11,24
46291	532,37	1399,66	1523,18	0	0	0	0	46,56	93,12	76,96
46292	592,45	945,24	0	945,24	0	0	0	0	0	0
46293	592,45	9634,53	10342,48	0	0	199,64	199,64	508,3	1016,6	0
46294	592,45	2259,44	1549,66	787,27	0	0	0	77,48	154,97	0
46295	472,77	1003,33	972,73	79,23	0	0	0	48,64	97,27	0
46296	472,77	528,33	561,45	0	0	0	0	24,92	49,83	8,21
46297	581,87	2511,85	0	2511,85	0	0	0	0	0	0
46298	581,87	2824,83	0	2824,83	0	0	0	0	0	0
46299	581,87	1205,46	1268,91	0	0	0	0	63,45	126,89	0
46300	317,01	903,27	950,81	0	0	0	0	47,54	95,08	0
46301	317,01	3140,53	3305,82	0	0	0	0	165,29	330,58	0
46302	317,01	950,81	0	950,81	0	0	0	0	0	0
46303	317,01	950,81	0	950,81	0	0	0	0	0	0
46304	479,87	671,27	706,6	0	0	0	0	35,33	70,66	0
46305	426,73	2718,84	2861,94	0	0	0	0	143,1	286,19	0
46306	426,73	8970,54	8725,71	945,24	0	30,78	30,78	0	0	669,63
46307	426,73	5616,78	4115,86	1890,48	0	0	0	64,56	129,13	325
46308	426,73	3013,26	353,08	2660,18	0	0	0	0	0	0
46309	3186,91	3488,08	3671,66	0	0	0	0	183,58	367,17	0
46310	3186,91	3969,42	0	3969,42	0	0	0	0	0	0
46311	382,84	1472,01	583,17	942,13	0	0	0	14,08	28,15	39,21
46312	382,84	199,55	210,05	0	0	0	0	10,5	21,01	0
46313	382,84	942,13	0	942,13	0	0	0	0	0	0
46314	382,84	14,89	17,11	0	0	0	0	0	0	2,22
46315	842,93	2670,11	2995,11	0	0	0	0	0	0	325
46316	842,93	2500,81	561,03	1996,74	0	0	0	9,98	19,97	46,98
46317	842,93	1904,88	0	1904,88	0	0	0	0	0	0
46318	842,93	37,81	39,8	0	0	0	0	1,99	3,98	0
46319	842,93	160,96	169,43	0	0	0	0	8,47	16,94	0
46320	842,93	1898,7	0	1898,7	0	0	0	0	0	0
46321	842,93	949,35	0	949,35	0	0	0	0	0	0
46322	842,93	356,13	393,57	0	0	0	0	8,57	17,15	28,87
46323	842,93	62,51	65,8	0	0	0	0	3,29	6,58	0
46324	842,93	3019,49	1300,39	1883,22	0	0	0	3,08	6,17	161,03
46325	842,93	1883,74	0	1883,74	0	0	0	0	0	0
46326	248,61	2063	2171,58	0	0	0	0	108,58	217,16	0
46327	248,61	3400,82	3789,63	0	0	0	0	64,9	129,8	323,91
46328	248,61	5671,96	6063,73	0	0	88,58	88,58	303,19	606,37	0
46329	2024,59	2024,84	1016,54	1059,13	0	0	0	50,83	101,65	0
46330	2024,59	1417	1491,58	0	0	0	0	74,58	149,16	0
46331	2024,59	1890,48	0	1890,48	0	0	0	0	0	0
46332	2024,59	978,47	1029,97	0	0	0	0	51,5	103	0
46333	2024,59	995,63	1048,03	0	0	0	0	52,4	104,8	0
46334	2024,59	2595,19	705,76	1889,43	0	0	0	0	0	0
46335	365,44	332,9	350,47	0	0	0	0	17,5	34,99	0,07
46336	365,44	1557,77	697,66	950,81	0	0	0	0	0	90,7
46337	365,44	2682	896,99	1901,62	0	0	0	0	0	116,61
46338	435,1	8352,63	34,33	9280,86	0	958,09	958,09	0	0	4,46
46339	435,1	0	0	0	0	0	0	0	0	0
46340	435,1	28541,92	9490,6	24210,93	0	4615,87	4615,87	431,27	862,55	112,47
46341	452,54	4493,18	4839,69	0	0	6,92	6,92	180,99	361,97	158,6
46342	452,54	974,3	1025,58	0	0	0	0	51,28	102,56	0
46343	452,54	39,8	41,89	0	0	0	0	2,09	4,19	0
46344	452,54	1884,26	0	1884,26	0	0	0	0	0	0
46345	328,02	1999,42	1109,66	945,24	0	0	0	55,48	110,97	0
46346	328,02	372,19	391,78	0	0	0	0	19,59	39,18	0
46347	328,02	1843,22	945,24	945,24	0	0	0	47,26	94,52	0
46348	328,02	3232,77	585,1	2723,73	0	0	0	0	0	76,06
46349	1425,61	2228,81	2346,12	0	0	0	0	117,31	234,61	0
46350	1425,61	1172,21	1233,9	0	0	0	0	61,7	123,39	0
46351	730,36	440,5	463,68	0	0	0	0	23,18	46,37	0
46352	730,36	0	0	0	0	0	0	0	0	0
46353	730,36	621,77	689,89	0	0	0	0	13,48	26,96	54,64
46354	346,53	3174,66	3341,75	0	0	0	0	167,09	334,18	0
46355	346,53	644,95	678,89	0	0	0	0	33,94	67,89	0
46356	587,83	1238,87	1353,94	0	0	0	0	38,09	76,17	76,99
46357	277,97	1146,24	1206,57	0	0	0	0	60,33	120,66	0
46358	277,97	1837,8	1934,53	0	0	0	0	96,73	193,45	0
46359	277,97	947,55	18,81	931,18	0	0	0	0	0	2,45
46360	327,78	950,81	0	950,81	0	0	0	0	0	0
46361	327,78	0	0	0	0	0	0	0	0	0
46362	327,78	236,7	249,16	0	0	0	0	12,46	24,92	0
46363	327,78	2237,99	2481,67	0	0	0	0	49,33	98,67	194,35
46364	1004,15	574,96	605,22	0	0	0	0	30,26	60,52	0
46365	1004,15	1491,98	576,5	945,15	0	0	0	28,3	56,6	1,37
46366	1004,15	945,24	0	945,24	0	0	0	0	0	0
46367	1004,15	638,25	671,84	0	0	0	0	33,59	67,18	0
46368	1004,15	1328,58	403,51	945,24	0	0	0	20,18	40,35	0
46369	1004,15	834,17	878,07	0	0	0	0	43,9	87,81	0
46370	1004,15	351,06	403,52	0	0	0	0	0	0	52,46
46371	303,55	1126,08	1185,35	0	0	0	0	59,27	118,53	0
46372	303,55	941,61	0	941,61	0	0	0	0	0	0
46373	303,55	171,39	197	0	0	0	0	0	0	25,61
46374	359,84	941,61	0	941,61	0	0	0	0	0	0
46375	359,84	1296,27	1447,61	0	0	0	0	23,03	46,06	128,31
46376	359,84	600,11	631,69	0	0	0	0	31,58	63,17	0
46377	322,37	5457,73	6032,84	0	0	273,47	273,47	301,64	603,28	0
46378	322,37	1964,12	84,07	1884,26	0	0	0	4,2	8,41	0
46379	322,37	3343,2	3519,16	0	0	0	0	175,96	351,92	0
46380	442,1	718,64	756,46	0	0	0	0	37,82	75,65	0
46381	442,1	3263,71	985	2327,96	0	0	0	49,25	98,5	0
46382	442,1	1369,72	439,24	952,44	0	0	0	21,96	43,92	0
46383	925,51	316,17	334,44	0	0	0	0	15,75	31,51	2,52
46384	925,51	306,64	322,78	0	0	0	0	16,14	32,28	0
46385	925,51	4394,49	4681,79	0	0	53,21	53,21	234,09	468,18	0
46386	925,51	4946,45	0	4973,6	0	27,15	27,15	0	0	0
46387	925,51	70,21	80,7	0	0	0	0	0	0	10,49
46388	925,51	2488,13	886,6	1645,86	0	0	0	44,33	88,66	0
46389	925,51	4505,14	4842,19	0	0	94,94	94,94	242,11	484,22	0
46390	463,58	2716,51	877,15	1883,22	0	0	0	43,86	87,71	0
46391	463,58	4045,23	4342,85	0	0	9,41	9,41	172,73	345,45	115,48
46392	463,58	4807,55	5175,89	0	0	109,54	109,54	258,79	517,59	0
46393	463,58	6657,39	7007,78	0	0	0	0	350,39	700,78	0
46394	392,03	5678,06	5998,14	0	0	0	0	287,3	574,59	32,79
46395	392,03	4112,84	1210,55	2962,82	0	0	0	60,53	121,06	0
46396	392,03	1842,99	945	945,24	0	0	0	47,25	94,5	0
